referencing_db,referencing_entity_name,referencing_description,referencing_minor_id,referencing_class_desc,referenced_server_name,referenced_database_name,referenced_schema_name,referenced_entity_name,referenced_column_name,is_caller_dependent,is_ambiguous
BI,713-ES Accounts Receivable-00_customer_map,SQL_STORED_PROCEDURE,(n/a),OBJECT_OR_COLUMN,NULL,AX_SECURE_PRD_REPLICA,dbo,CustTable,(n/a),0,0
BI,713-ES Accounts Receivable-00_customer_map,SQL_STORED_PROCEDURE,(n/a),OBJECT_OR_COLUMN,NULL,AX_SECURE_PRD_REPLICA,dbo,DirPartyTable,(n/a),0,0
BI,713-ES Accounts Receivable-01_sql_invoices_vouchers,SQL_STORED_PROCEDURE,(n/a),OBJECT_OR_COLUMN,NULL,AX_SECURE_PRD_REPLICA,dbo,CustDispute,(n/a),0,0
BI,713-ES Accounts Receivable-01_sql_invoices_vouchers,SQL_STORED_PROCEDURE,(n/a),OBJECT_OR_COLUMN,NULL,AX_SECURE_PRD_REPLICA,dbo,CustTable,(n/a),0,0
BI,713-ES Accounts Receivable-01_sql_invoices_vouchers,SQL_STORED_PROCEDURE,(n/a),OBJECT_OR_COLUMN,NULL,AX_SECURE_PRD_REPLICA,dbo,CustTrans,(n/a),0,0
BI,713-ES Accounts Receivable-01_sql_invoices_vouchers,SQL_STORED_PROCEDURE,(n/a),OBJECT_OR_COLUMN,NULL,AX_SECURE_PRD_REPLICA,dbo,DirPartyTable,(n/a),0,0
BI,713-ES Accounts Receivable-01_sql_invoices_vouchers,SQL_STORED_PROCEDURE,(n/a),OBJECT_OR_COLUMN,NULL,AX_SECURE_PRD_REPLICA,dbo,GeneralJournalEntry,(n/a),0,0
BI,713-ES Accounts Receivable-01_sql_invoices_vouchers,SQL_STORED_PROCEDURE,(n/a),OBJECT_OR_COLUMN,NULL,AX_SECURE_PRD_REPLICA,dbo,LedgerEntryJournal,(n/a),0,0
BI,713-ES Accounts Receivable-01_sql_invoices_vouchers,SQL_STORED_PROCEDURE,(n/a),OBJECT_OR_COLUMN,NULL,AX_SECURE_PRD_REPLICA,dbo,VirtualDataAreaList,(n/a),0,0
BI,PR_SELECT_Price_Cost_By_RevenueGL_TTM___t_CS,SQL_STORED_PROCEDURE,(n/a),OBJECT_OR_COLUMN,NULL,AX_SECURE_PRD_REPLICA,dbo,DirPartyTable,(n/a),0,0
BI,PR_SELECT_Price_Cost_By_RevenueGL_TTM___t_CS,SQL_STORED_PROCEDURE,(n/a),OBJECT_OR_COLUMN,NULL,AX_SECURE_PRD_REPLICA,dbo,FiscalCalendarPeriod,(n/a),0,0
BI,PR_SELECT_Price_Cost_By_RevenueGL_TTM___t_CS,SQL_STORED_PROCEDURE,(n/a),OBJECT_OR_COLUMN,NULL,AX_SECURE_PRD_REPLICA,dbo,GeneralJournalAccountEntry,(n/a),0,0
BI,PR_SELECT_Price_Cost_By_RevenueGL_TTM___t_CS,SQL_STORED_PROCEDURE,(n/a),OBJECT_OR_COLUMN,NULL,AX_SECURE_PRD_REPLICA,dbo,GeneralJournalEntry,(n/a),0,0
BI,PR_SELECT_Price_Cost_By_RevenueGL_TTM___t_CS,SQL_STORED_PROCEDURE,(n/a),OBJECT_OR_COLUMN,NULL,AX_SECURE_PRD_REPLICA,dbo,InventPosting,(n/a),0,0
BI,PR_SELECT_Price_Cost_By_RevenueGL_TTM___t_CS,SQL_STORED_PROCEDURE,(n/a),OBJECT_OR_COLUMN,NULL,AX_SECURE_PRD_REPLICA,dbo,Ledger,(n/a),0,0
BI,PR_SELECT_Price_Cost_By_RevenueGL_TTM___t_CS,SQL_STORED_PROCEDURE,(n/a),OBJECT_OR_COLUMN,NULL,AX_SECURE_PRD_REPLICA,dbo,SalesLine,(n/a),0,0
BI,PR_SELECT_Price_Cost_By_RevenueGL_TTM___t_CS,SQL_STORED_PROCEDURE,(n/a),OBJECT_OR_COLUMN,NULL,AX_SECURE_PRD_REPLICA,dbo,SalesTable,(n/a),0,0
BI,PR_SELECT_Price_Cost_By_RevenueGL_TTM,SQL_STORED_PROCEDURE,(n/a),OBJECT_OR_COLUMN,NULL,AX_SECURE_PRD_REPLICA,dbo,DirPartyTable,(n/a),0,0
BI,PR_SELECT_Price_Cost_By_RevenueGL_TTM,SQL_STORED_PROCEDURE,(n/a),OBJECT_OR_COLUMN,NULL,AX_SECURE_PRD_REPLICA,dbo,FiscalCalendarPeriod,(n/a),0,0
BI,PR_SELECT_Price_Cost_By_RevenueGL_TTM,SQL_STORED_PROCEDURE,(n/a),OBJECT_OR_COLUMN,NULL,AX_SECURE_PRD_REPLICA,dbo,GeneralJournalAccountEntry,(n/a),0,0
BI,PR_SELECT_Price_Cost_By_RevenueGL_TTM,SQL_STORED_PROCEDURE,(n/a),OBJECT_OR_COLUMN,NULL,AX_SECURE_PRD_REPLICA,dbo,GeneralJournalEntry,(n/a),0,0
BI,PR_SELECT_Price_Cost_By_RevenueGL_TTM,SQL_STORED_PROCEDURE,(n/a),OBJECT_OR_COLUMN,NULL,AX_SECURE_PRD_REPLICA,dbo,InventPosting,(n/a),0,0
BI,PR_SELECT_Price_Cost_By_RevenueGL_TTM,SQL_STORED_PROCEDURE,(n/a),OBJECT_OR_COLUMN,NULL,AX_SECURE_PRD_REPLICA,dbo,Ledger,(n/a),0,0
BI,PR_SELECT_Price_Cost_By_RevenueGL_TTM,SQL_STORED_PROCEDURE,(n/a),OBJECT_OR_COLUMN,NULL,AX_SECURE_PRD_REPLICA,dbo,SalesLine,(n/a),0,0
BI,PR_SELECT_Price_Cost_By_RevenueGL_TTM,SQL_STORED_PROCEDURE,(n/a),OBJECT_OR_COLUMN,NULL,AX_SECURE_PRD_REPLICA,dbo,SalesTable,(n/a),0,0
BI,AX_MudTrack_PriceBook,VIEW,(n/a),OBJECT_OR_COLUMN,NULL,AX_VIEW,dbo,AX_MudTrack_PriceBook,(n/a),0,0
BI,AX_Item_PRDGLVolumeMap,VIEW,(n/a),OBJECT_OR_COLUMN,NULL,ax_view,dbo,AX_Ledger_Dimensions,(n/a),0,0
BI,AXPOAPP_PurchaseOrder_SCLines,VIEW,(n/a),OBJECT_OR_COLUMN,NULL,AX_VIEW,dbo,REQ_SES_VENDOR,(n/a),0,0
BI,AXPOAPP_PurchaseOrder_SCMaster,VIEW,(n/a),OBJECT_OR_COLUMN,NULL,AX_VIEW,dbo,REQ_SES_VENDOR,(n/a),0,0
BI,AX_Vendor_List_ComplyWorks,VIEW,(n/a),OBJECT_OR_COLUMN,NULL,AX_VIEW,dbo,synDIRPARTYPOSTALADDRESSVIEW,(n/a),0,0
BI,AX_Vendor_List_ComplyWorks,VIEW,(n/a),OBJECT_OR_COLUMN,NULL,AX_VIEW,dbo,synDIRPARTYTABLE,(n/a),0,0
BI,AX_Vendor_List_ComplyWorks,VIEW,(n/a),OBJECT_OR_COLUMN,NULL,AX_VIEW,dbo,synVENDINVOICEJOUR,(n/a),0,0
BI,AX_Vendor_List_ComplyWorks,VIEW,(n/a),OBJECT_OR_COLUMN,NULL,AX_VIEW,dbo,synVENDTABLE,(n/a),0,0
BI,zExcel_DPS_CustomerRevenue,VIEW,(n/a),OBJECT_OR_COLUMN,NULL,BI,dbo,AX_default_dimensions,(n/a),0,0
BI,zExcel_DPS_CustomerRevenue,VIEW,(n/a),OBJECT_OR_COLUMN,NULL,BI,dbo,AX_GL_TransDetails,(n/a),0,0
BI,zExcel_DPS_CustomerRevenue,VIEW,(n/a),OBJECT_OR_COLUMN,NULL,BI,dbo,AX_Project_ActualTrans,(n/a),0,0
BI,zExcel_DPS_CustomerRevenue,VIEW,(n/a),OBJECT_OR_COLUMN,NULL,BI,dbo,AX_Project_Master,(n/a),0,0
BI,zExcelForms_SCCapitalRequest,VIEW,(n/a),OBJECT_OR_COLUMN,NULL,BI,dbo,AX_Project_Master,(n/a),0,0
BI,zPowerBI_PO_DPSReceived,VIEW,(n/a),OBJECT_OR_COLUMN,NULL,BI,dbo,AX_Item_ReleasedProductMaster,(n/a),0,0
BI,zPowerBI_PO_DPSReceived,VIEW,(n/a),OBJECT_OR_COLUMN,NULL,BI,dbo,AX_PurchaseOrder_Lines,(n/a),0,0
BI,zPowerBI_PO_DPSReceived,VIEW,(n/a),OBJECT_OR_COLUMN,NULL,BI,dbo,AX_PurchaseOrder_Master,(n/a),0,0
BI,zPowerBI_PO_DPSReceived,VIEW,(n/a),OBJECT_OR_COLUMN,NULL,BI,dbo,AX_PurchaseOrder_PackingSlipDetails,(n/a),0,0
BI,zPowerBI_PO_DPSReceived,VIEW,(n/a),OBJECT_OR_COLUMN,NULL,BI,dbo,AX_Vendor_Master,(n/a),0,0
BI,Geoscout_Wells_NewWellsWithProximity,VIEW,(n/a),OBJECT_OR_COLUMN,NULL,BI,dbo,Geoscout_PDEN_Raw,(n/a),0,0
BI,Geoscout_Wells_NewWellsWithProximity,VIEW,(n/a),OBJECT_OR_COLUMN,NULL,bi,dbo,GeoScout_SESERV_VIEWS_BUSINESS_ASSOCIATE_Raw,(n/a),0,0
BI,Geoscout_Wells_NewWellsWithProximity,VIEW,(n/a),OBJECT_OR_COLUMN,NULL,BI,dbo,GeoScout_SESERV_VIEWS_FIELD_Raw,(n/a),0,0
BI,Geoscout_Wells_NewWellsWithProximity,VIEW,(n/a),OBJECT_OR_COLUMN,NULL,BI,dbo,GeoScout_SESERV_VIEWS_R_WELL_STATUS_Raw,(n/a),0,0
BI,Geoscout_Wells_NewWellsWithProximity,VIEW,(n/a),OBJECT_OR_COLUMN,NULL,BI,dbo,GeoScout_SESERV_VIEWS_STRAT_UNIT_Raw,(n/a),0,0
BI,Geoscout_Wells_NewWellsWithProximity,VIEW,(n/a),OBJECT_OR_COLUMN,NULL,BI,dbo,GeoScout_SESERV_VIEWS_WELL_LICENSE_Raw,(n/a),0,0
BI,Geoscout_Wells_NewWellsWithProximity,VIEW,(n/a),OBJECT_OR_COLUMN,NULL,BI,dbo,GeoScout_SESERV_VIEWS_WELL_NODE_M_B_Raw,(n/a),0,0
BI,Geoscout_Wells_NewWellsWithProximity,VIEW,(n/a),OBJECT_OR_COLUMN,NULL,BI,dbo,GeoScout_SESERV_VIEWS_WELL_Raw,(n/a),0,0
BI,zExcelAnalysis_SCProjInvoiceVariance,VIEW,(n/a),OBJECT_OR_COLUMN,NULL,BI,dbo,AX_PurchaseOrder_InvoiceDetails,(n/a),0,0
BI,AX_PRDAR_WeeklyDSO_By_Customer_T3M,VIEW,(n/a),OBJECT_OR_COLUMN,NULL,BI,dbo,AX_Customer_DSOWeeklySnapshot,(n/a),0,0
BI,AX_PRDAR_WeeklyDSO_By_Customer_T3M,VIEW,(n/a),OBJECT_OR_COLUMN,NULL,BI,dbo,AX_Default_Dimensions,(n/a),0,0
BI,AX_PRDAR_WeeklyDSO_By_Customer_T3M,VIEW,(n/a),OBJECT_OR_COLUMN,NULL,BI,dbo,AX_Ledger_Dimensions,(n/a),0,0
BI,AX_PRDAR_WeeklyDSO_By_Customer_T3M,VIEW,(n/a),OBJECT_OR_COLUMN,NULL,BI,dbo,BI_DATE_PERIOD,(n/a),0,0
BI,zPRDSC_SP_NewVendor_Requests,VIEW,(n/a),OBJECT_OR_COLUMN,NULL,BI,dbo,zPRDSC_SP_NewVendor_RequestsSharepoint,(n/a),0,0
BI,PowerApp_TA_Site_lookup,VIEW,(n/a),OBJECT_OR_COLUMN,NULL,BI,dbo,BI_Dimension_PRDMapping,(n/a),0,0
BI,PowerApp_TA_ItemSelection,VIEW,(n/a),OBJECT_OR_COLUMN,NULL,BI,dbo,PowerApp_TA_ItemsAll,(n/a),0,0
BI,TruckView_UWI_FacilityList,VIEW,(n/a),OBJECT_OR_COLUMN,NULL,BI,dbo,AX_Revenue_PRDTrans,(n/a),0,0
BI,TruckView_UWI_FacilityList,VIEW,(n/a),OBJECT_OR_COLUMN,NULL,bi,dbo,EQ_Master_Spreadsheet,(n/a),0,0
BI,TruckView_UWI_FacilityList,VIEW,(n/a),OBJECT_OR_COLUMN,NULL,BI,dbo,GeoScout_Facilities,(n/a),0,0
BI,TruckView_UWI_FacilityList,VIEW,(n/a),OBJECT_OR_COLUMN,NULL,BI,dbo,GeoScout_SESERV_VIEWS_BUSINESS_ASSOCIATE_Raw,(n/a),0,0
BI,TruckView_UWI_FacilityList,VIEW,(n/a),OBJECT_OR_COLUMN,NULL,BI,dbo,GeoScout_SESERV_VIEWS_WELL_LICENSE_Raw,(n/a),0,0
BI,TruckView_UWI_FacilityList,VIEW,(n/a),OBJECT_OR_COLUMN,NULL,BI,dbo,GeoScout_SESERV_VIEWS_WELL_Raw,(n/a),0,0
BI,TruckView_UWI_FacilityList,VIEW,(n/a),OBJECT_OR_COLUMN,NULL,BI,dbo,SESSPARTANMAIN,(n/a),0,0
BI,zPowerBI_OS_EquipmentTrans,VIEW,(n/a),OBJECT_OR_COLUMN,NULL,bi,dbo,OS4CP_AllProjects_Details,(n/a),0,0
BI,GeoScout_Well_Information,VIEW,(n/a),OBJECT_OR_COLUMN,NULL,BI,dbo,BI_Customer_ConsolidatedMaster,(n/a),0,0
BI,GeoScout_Well_Information,VIEW,(n/a),OBJECT_OR_COLUMN,NULL,bi,dbo,GeoScout_SESERV_VIEWS_BUSINESS_ASSOCIATE_Raw,(n/a),0,0
BI,GeoScout_Well_Information,VIEW,(n/a),OBJECT_OR_COLUMN,NULL,bi,dbo,GeoScout_SESERV_VIEWS_FIELD_Raw,(n/a),0,0
BI,GeoScout_Well_Information,VIEW,(n/a),OBJECT_OR_COLUMN,NULL,bi,dbo,GeoScout_SESERV_VIEWS_R_WELL_STATUS_Raw,(n/a),0,0
BI,GeoScout_Well_Information,VIEW,(n/a),OBJECT_OR_COLUMN,NULL,bi,dbo,GeoScout_SESERV_VIEWS_STRAT_UNIT_Raw,(n/a),0,0
BI,GeoScout_Well_Information,VIEW,(n/a),OBJECT_OR_COLUMN,NULL,bi,dbo,GeoScout_SESERV_VIEWS_WELL_LICENSE_Raw,(n/a),0,0
BI,GeoScout_Well_Information,VIEW,(n/a),OBJECT_OR_COLUMN,NULL,bi,dbo,GeoScout_SESERV_VIEWS_WELL_NODE_M_B_Raw,(n/a),0,0
BI,GeoScout_Well_Information,VIEW,(n/a),OBJECT_OR_COLUMN,NULL,bi,dbo,GeoScout_SESERV_VIEWS_WELL_Raw,(n/a),0,0
BI,zPowerApps_PODetails,VIEW,(n/a),OBJECT_OR_COLUMN,NULL,BI,dbo,AX_PO_SCMasterTrans,(n/a),0,0
BI,zPowerApps_POHeader,VIEW,(n/a),OBJECT_OR_COLUMN,NULL,BI,dbo,AX_PO_SCMasterTrans,(n/a),0,0
BI,Avetta_Person_Role_Status_Report_TRANSFORM,VIEW,(n/a),OBJECT_OR_COLUMN,NULL,BI,stage,Avetta_Person_Role_Status_Report_LOAD,(n/a),0,0
BI,AX_PurchaseOrder_Lines,VIEW,(n/a),OBJECT_OR_COLUMN,NULL,BI,dbo,AX_Default_Dimensions,(n/a),0,0
BI,zExcel_ChemProd_Reconcile,VIEW,(n/a),OBJECT_OR_COLUMN,NULL,BI,dbo,AX_Item_ReleasedProductMaster,(n/a),0,0
BI,Facility_Orientations_TRANSFORM,VIEW,(n/a),OBJECT_OR_COLUMN,NULL,BI,stage,Facility_Orientations_LOAD,(n/a),0,0
BI,AX_PRDAR_WeeklyDSO,VIEW,(n/a),OBJECT_OR_COLUMN,NULL,BI,dbo,AX_Customer_DSO_History,(n/a),0,0
BI,AX_PRDAR_WeeklyDSO,VIEW,(n/a),OBJECT_OR_COLUMN,NULL,BI,dbo,AX_Customer_DSOWeeklySnapshot,(n/a),0,0
BI,AX_PRDAR_WeeklyDSO,VIEW,(n/a),OBJECT_OR_COLUMN,NULL,BI,dbo,AX_Default_Dimensions,(n/a),0,0
BI,AX_PRDAR_WeeklyDSO,VIEW,(n/a),OBJECT_OR_COLUMN,NULL,BI,dbo,AX_Ledger_Dimensions,(n/a),0,0
BI,AX_PRDAR_WeeklyDSO,VIEW,(n/a),OBJECT_OR_COLUMN,NULL,BI,dbo,BI_DATE_PERIOD,(n/a),0,0
BI,zPowerBI_Sales_PRD,VIEW,(n/a),OBJECT_OR_COLUMN,NULL,BI,dbo,AX_PRDSales_Trans,(n/a),0,0
BI,SkillSoft_Import_Differences,VIEW,(n/a),OBJECT_OR_COLUMN,NULL,BI,dbo,Skillsoft_Training_Data,(n/a),0,0
BI,SkillSoft_Import_Differences,VIEW,(n/a),OBJECT_OR_COLUMN,NULL,BI,dbo,Skillsoft_Training_Data_PreStage,(n/a),0,0
BI,AX_PJ_SCProjMaster,VIEW,(n/a),OBJECT_OR_COLUMN,NULL,BI,dbo,AX_Project_BudgetCost,(n/a),0,0
BI,AX_PJ_SCProjMaster,VIEW,(n/a),OBJECT_OR_COLUMN,NULL,BI,dbo,AX_Project_Master,(n/a),0,0
BI,AX_PJ_SCProjMaster,VIEW,(n/a),OBJECT_OR_COLUMN,NULL,BI,dbo,BI_ProjectOverview,(n/a),0,0
BI,AX_PJ_SCProjMaster,VIEW,(n/a),OBJECT_OR_COLUMN,NULL,BI,dbo,zExcel_GALUltiPro_Contacts,(n/a),0,0
BI,PowerApp_TA_FacilityBasePrice,VIEW,(n/a),OBJECT_OR_COLUMN,NULL,BI,dbo,PowerApp_TA_StandardSalePrice,(n/a),0,0
BI,AXComplyWorks_SCInvoices,VIEW,(n/a),OBJECT_OR_COLUMN,NULL,BI,dbo,AX_PJ_SCPOInvoices,(n/a),0,0
BI,AX_PJ_SCProjMasterCalculations,VIEW,(n/a),OBJECT_OR_COLUMN,NULL,BI,dbo,AX_Project_Master,(n/a),0,0
BI,AXOpenInvoice_InvoiceDetail,VIEW,(n/a),OBJECT_OR_COLUMN,NULL,BI,dbo,OpenInvoice_Invoice_StatusDetail,(n/a),0,0
BI,POApp_PurchaseOrderMaster,VIEW,(n/a),OBJECT_OR_COLUMN,NULL,bi,dbo,Bi_ProjectOverview,(n/a),0,0
BI,AX_PJ_SCPOReceiptSummary,VIEW,(n/a),OBJECT_OR_COLUMN,NULL,BI,dbo,AX_PJ_SCPOInvoices,(n/a),0,0
BI,AX_PJ_SCPOInvoicesSummary,VIEW,(n/a),OBJECT_OR_COLUMN,NULL,BI,dbo,AX_PJ_SCPOInvoices,(n/a),0,0
BI,zExcelForms_ProdChemItems,VIEW,(n/a),OBJECT_OR_COLUMN,NULL,BI,dbo,AX_Item_ReleasedProductMaster,(n/a),0,0
BI,DailyApp_VendorSafetySummary,VIEW,(n/a),OBJECT_OR_COLUMN,NULL,BI,dbo,AXComplyworks_Vendor_SCList,(n/a),0,0
BI,zSSRS_SOSU_ProjectGLTrans,VIEW,(n/a),OBJECT_OR_COLUMN,NULL,BI,dbo,AX_default_dimensions,(n/a),0,0
BI,zSSRS_SOSU_ProjectGLTrans,VIEW,(n/a),OBJECT_OR_COLUMN,NULL,BI,dbo,AX_GL_TransDetails,(n/a),0,0
BI,zSSRS_SOSU_ProjectGLTrans,VIEW,(n/a),OBJECT_OR_COLUMN,NULL,BI,dbo,AX_Project_ActualTrans,(n/a),0,0
BI,zSSRS_SOSU_ProjectGLTrans,VIEW,(n/a),OBJECT_OR_COLUMN,NULL,BI,dbo,AX_Project_Master,(n/a),0,0
BI,zExcel_OI_SigningAuthority,VIEW,(n/a),OBJECT_OR_COLUMN,NULL,BI,dbo,OpenInvoice_UserList,(n/a),0,0
BI,zPowerBI_Ultipro_TTMTurnover,VIEW,(n/a),OBJECT_OR_COLUMN,NULL,bi,dbo,Ultipro_Employee_Turnover,(n/a),0,0
BI,zPowerBI_PRDRevenue_GLOld,VIEW,(n/a),OBJECT_OR_COLUMN,NULL,BI,dbo,AX_GL_TransDetails,(n/a),0,0
BI,Solver_UserData,VIEW,(n/a),OBJECT_OR_COLUMN,NULL,BI,dbo,UltiPro_Employee_Master,(n/a),0,0
BI,AX_Contact_Master,VIEW,(n/a),OBJECT_OR_COLUMN,NULL,BI,dbo,AX_Customer_Master,(n/a),0,0
BI,zPowerBI_PRDGLTrans,VIEW,(n/a),OBJECT_OR_COLUMN,NULL,BI,dbo,AX_GL_TransDetails,(n/a),0,0
BI,zExcel_DPS_AUC,VIEW,(n/a),OBJECT_OR_COLUMN,NULL,BI,DBO,AX_Item_ReleasedProductMaster,(n/a),0,0
BI,AX_Item_ProdChemBOL,VIEW,(n/a),OBJECT_OR_COLUMN,NULL,BI,DBO,AX_Item_PCConvert,(n/a),0,0
BI,AX_Item_ProdChemBOL,VIEW,(n/a),OBJECT_OR_COLUMN,NULL,bi,dbo,zUpload_LBZ_ItemMaster,(n/a),0,0
BI,iTrak_DPSSafety_ReportIDCount,VIEW,(n/a),OBJECT_OR_COLUMN,NULL,BI,dbo,iTrak_DPSSafety_List,(n/a),0,0
BI,AXComplyworks_Vendor_SCList_With_QMS_Qs,VIEW,(n/a),OBJECT_OR_COLUMN,NULL,BI,dbo,zPRDSC_SP_P2P_Documents,(n/a),0,0
BI,zPowerBI_AXOI_PRDProjInvoice,VIEW,(n/a),OBJECT_OR_COLUMN,NULL,BI,dbo,AX_PJ_SCPOInvoices,(n/a),0,0
BI,zPowerBI_AXOI_PRDProjInvoice,VIEW,(n/a),OBJECT_OR_COLUMN,NULL,BI,dbo,OpenInvoice_Invoice_StatusDetail,(n/a),0,0
BI,AX_SalesOrder_DSLines,VIEW,(n/a),OBJECT_OR_COLUMN,NULL,BI,dbo,AX_Item_ReleasedProductMaster,(n/a),0,0
BI,BI_PowerBI_External_Guest_Usage,VIEW,(n/a),OBJECT_OR_COLUMN,NULL,BI,dbo,BI_PowerBI_AuditLog,(n/a),0,0
BI,BI_PowerBI_External_Guest_Usage,VIEW,(n/a),OBJECT_OR_COLUMN,NULL,BI,dbo,BI_PowerBi_ProLicenseUsers,(n/a),0,0
BI,AXPOAPP_PurchaseOrder_SCMaster,VIEW,(n/a),OBJECT_OR_COLUMN,NULL,BI,dbo,BI_ProjectOverview,(n/a),0,0
BI,AX_Vendor_List_ComplyWorks,VIEW,(n/a),OBJECT_OR_COLUMN,NULL,BI,dbo,OpenInvoice_Invoice_StatusDetail,(n/a),0,0
BI,AXComplyworks_Vendor_SCList,VIEW,(n/a),OBJECT_OR_COLUMN,NULL,BI,dbo,zPRDSC_SP_P2P_Documents,(n/a),0,0
BI,AX_Customer_Trans,VIEW,(n/a),OBJECT_OR_COLUMN,NULL,BI,dbo,AX_Customer_Master,(n/a),0,0
BI,AX_Customer_Trans,VIEW,(n/a),OBJECT_OR_COLUMN,NULL,BI,dbo,AX_Default_Dimensions,(n/a),0,0
BI,AX_Customer_Trans,VIEW,(n/a),OBJECT_OR_COLUMN,NULL,BI,dbo,AX_Worker_Master,(n/a),0,0
BI,zPowerBI_RevExp_PRD,VIEW,(n/a),OBJECT_OR_COLUMN,NULL,BI,dbo,AX_GL_TransDetails,(n/a),0,0
BI,TEV_UWI_LatLong_Lookup,VIEW,(n/a),OBJECT_OR_COLUMN,NULL,BI,dbo,GeoScout_SESERV_VIEWS_WELL_Raw,(n/a),0,0
BI,TEV_UWI_LatLong_Lookup,VIEW,(n/a),OBJECT_OR_COLUMN,NULL,BI,dbo,TEV_Ticket_UWI,(n/a),0,0
BI,zPowerBI_Vendor_PayInfo,VIEW,(n/a),OBJECT_OR_COLUMN,NULL,BI,dbo,AX_Default_Dimensions,(n/a),0,0
BI,zPowerBI_Vendor_PayInfo,VIEW,(n/a),OBJECT_OR_COLUMN,NULL,BI,dbo,AX_Vendor_Address,(n/a),0,0
BI,zPowerBI_Vendor_PayInfo,VIEW,(n/a),OBJECT_OR_COLUMN,NULL,BI,dbo,AX_Vendor_Contacts,(n/a),0,0
BI,AX_Item_ReleasedProductMaster,VIEW,(n/a),OBJECT_OR_COLUMN,NULL,BI,dbo,AX_Default_Dimensions,(n/a),0,0
BI,AX_Item_ReleasedProductMaster,VIEW,(n/a),OBJECT_OR_COLUMN,NULL,BI,dbo,AX_GL_Master,(n/a),0,0
BI,AX_Item_ReleasedProductMaster,VIEW,(n/a),OBJECT_OR_COLUMN,NULL,BI,dbo,AX_Ledger_Dimensions,(n/a),0,0
BI,AX_Vendor_SCList,VIEW,(n/a),OBJECT_OR_COLUMN,NULL,BI,dbo,zPRDSC_SP_P2P_Documents,(n/a),0,0
BI,Ultipro_Employee_FacilityManager,VIEW,(n/a),OBJECT_OR_COLUMN,NULL,BI,dbo,UltiPro_Employee_Master,(n/a),0,0
BI,AX_PJ_SCPOReceipt,VIEW,(n/a),OBJECT_OR_COLUMN,NULL,BI,dbo,AX_PJ_SCPOInvoices,(n/a),0,0
BI,Geoscout_Wells_NewWellsWithProximity_Test,VIEW,(n/a),OBJECT_OR_COLUMN,NULL,BI,dbo,Geoscout_PDEN_Raw,(n/a),0,0
BI,Geoscout_Wells_NewWellsWithProximity_Test,VIEW,(n/a),OBJECT_OR_COLUMN,NULL,bi,dbo,GeoScout_SESERV_VIEWS_BUSINESS_ASSOCIATE_Raw,(n/a),0,0
BI,Geoscout_Wells_NewWellsWithProximity_Test,VIEW,(n/a),OBJECT_OR_COLUMN,NULL,BI,dbo,GeoScout_SESERV_VIEWS_FIELD_Raw,(n/a),0,0
BI,Geoscout_Wells_NewWellsWithProximity_Test,VIEW,(n/a),OBJECT_OR_COLUMN,NULL,BI,dbo,GeoScout_SESERV_VIEWS_R_WELL_STATUS_Raw,(n/a),0,0
BI,Geoscout_Wells_NewWellsWithProximity_Test,VIEW,(n/a),OBJECT_OR_COLUMN,NULL,BI,dbo,GeoScout_SESERV_VIEWS_STRAT_UNIT_Raw,(n/a),0,0
BI,Geoscout_Wells_NewWellsWithProximity_Test,VIEW,(n/a),OBJECT_OR_COLUMN,NULL,BI,dbo,GeoScout_SESERV_VIEWS_WELL_LICENSE_Raw,(n/a),0,0
BI,Geoscout_Wells_NewWellsWithProximity_Test,VIEW,(n/a),OBJECT_OR_COLUMN,NULL,BI,dbo,GeoScout_SESERV_VIEWS_WELL_NODE_M_B_Raw,(n/a),0,0
BI,Geoscout_Wells_NewWellsWithProximity_Test,VIEW,(n/a),OBJECT_OR_COLUMN,NULL,BI,dbo,GeoScout_SESERV_VIEWS_WELL_Raw,(n/a),0,0
BI,zUltipro_InternalPostingstoCSV,VIEW,(n/a),OBJECT_OR_COLUMN,NULL,BI,dbo,Ultipro_InternalPostings,(n/a),0,0
BI,UltiProOfficeSpace_Employee_Details,VIEW,(n/a),OBJECT_OR_COLUMN,NULL,BI,dbo,OfficeSpace_Seat_Occupancy,(n/a),0,0
BI,UltiProOfficeSpace_Employee_Details,VIEW,(n/a),OBJECT_OR_COLUMN,NULL,BI,dbo,UltiPro_Employee_Master,(n/a),0,0
BI,AX_PRDAR_WeeklyDSO_By_Customer_With_Credits,VIEW,(n/a),OBJECT_OR_COLUMN,NULL,BI,dbo,AX_Customer_DSOWeeklySnapshot_With_Credits,(n/a),0,0
BI,AX_PRDAR_WeeklyDSO_By_Customer_With_Credits,VIEW,(n/a),OBJECT_OR_COLUMN,NULL,BI,dbo,AX_Default_Dimensions,(n/a),0,0
BI,AX_PRDAR_WeeklyDSO_By_Customer_With_Credits,VIEW,(n/a),OBJECT_OR_COLUMN,NULL,BI,dbo,AX_Ledger_Dimensions,(n/a),0,0
BI,AX_PRDAR_WeeklyDSO_By_Customer_With_Credits,VIEW,(n/a),OBJECT_OR_COLUMN,NULL,BI,dbo,BI_DATE_PERIOD,(n/a),0,0
BI,AX_PRDAR_WeeklyDSO_By_Customer,VIEW,(n/a),OBJECT_OR_COLUMN,NULL,BI,dbo,AX_Customer_DSO_History,(n/a),0,0
BI,AX_PRDAR_WeeklyDSO_By_Customer,VIEW,(n/a),OBJECT_OR_COLUMN,NULL,BI,dbo,AX_Customer_DSOWeeklySnapshot,(n/a),0,0
